TotalCharges,MonthlyCharges,SeniorCitizen,tenure,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
4925.35,89.85,1,57,1,1,0,1,2,1,0,2,0,0,0,2,0,1,2,0
6989.7,102.9,1,67,1,1,0,1,2,1,0,2,0,2,2,2,2,0,0,0
1389.35,19.9,0,71,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0
272.0,19.5,0,14,0,1,1,1,0,2,1,1,1,1,1,1,1,1,3,0
1043.8,78.85,1,14,0,0,0,1,0,1,2,2,0,0,0,0,0,0,2,0
7707.7,109.25,0,71,0,1,0,1,2,1,0,2,2,2,2,2,2,0,2,0
23.45,23.45,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1
1094.5,91.3,1,12,0,0,0,1,2,1,0,2,0,0,2,0,0,1,2,1
76.35,76.35,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,1
1198.05,20.05,1,64,1,0,0,1,0,2,1,1,1,1,1,1,2,1,0,0
1990.5,84.8,0,24,1,1,1,1,2,0,2,0,2,2,2,2,1,1,3,0
160.05,19.8,0,8,0,1,1,1,0,2,1,1,1,1,1,1,1,0,2,0
6256.2,106.15,0,59,0,1,1,1,2,1,0,2,2,0,2,2,1,1,2,0
3974.15,90.65,0,44,1,1,0,1,0,1,0,0,0,0,2,2,1,1,0,0
3465.7,54.8,0,66,1,0,0,1,0,0,2,2,0,0,0,0,1,1,3,0
1430.95,20.5,0,67,1,0,0,1,0,2,1,1,1,1,1,1,2,0,0,0
74.35,74.35,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,1
755.5,19.3,0,38,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
69.9,69.9,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
2181.55,44.45,0,51,1,0,0,0,1,0,2,0,0,2,0,2,0,1,1,0
521.1,74.65,0,7,0,0,0,1,2,0,0,0,0,2,2,2,0,1,2,1
61.35,19.6,0,3,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
109.3,20.65,0,6,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
3600.65,78.75,0,45,1,1,1,1,2,0,0,2,2,0,2,2,1,0,1,0
3858.05,84.35,0,45,1,1,1,1,0,0,2,2,2,2,2,2,2,1,3,0
411.25,19.65,0,18,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
713.6,87.1,1,8,0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,0
8165.1,109.55,0,72,0,1,0,1,2,1,2,2,2,0,2,2,2,1,2,0
96.05,24.25,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1
973.25,98.7,0,10,0,0,0,1,2,1,2,0,0,0,2,2,0,1,2,1
1581.2,96.4,1,16,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1
82.85,20.45,0,4,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,0
1079.45,20.1,0,54,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
18.85,18.85,0,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,0
218.55,20.0,0,13,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0
6786.4,105.25,1,65,0,1,0,1,2,1,2,0,2,0,2,2,0,0,0,1
1580.1,50.4,1,31,0,1,0,0,1,0,2,2,2,0,0,2,1,1,1,0
653.95,69.05,0,9,1,1,0,1,2,0,0,2,2,0,0,2,0,1,1,0
996.95,19.85,0,51,0,0,0,1,0,2,1,1,1,1,1,1,1,1,0,0
6519.75,111.35,0,59,1,0,0,1,2,1,0,2,2,2,2,2,0,1,2,0
4108.15,102.65,0,40,1,0,0,1,2,1,0,2,2,0,2,2,0,1,3,0
3021.45,66.05,0,47,0,1,0,1,0,0,2,0,2,0,2,0,1,1,1,0
7556.9,103.95,0,72,0,1,0,1,2,1,2,2,2,2,2,0,2,1,0,0
3089.1,74.25,0,41,1,0,0,1,0,1,0,0,0,2,0,0,0,1,2,0
785.75,20.15,0,37,1,0,0,1,0,2,1,1,1,1,1,1,1,0,1,0
158.35,20.25,0,8,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,0
2435.15,78.45,0,31,1,0,0,1,0,1,0,2,0,2,0,0,0,1,2,1
7405.5,105.55,0,71,1,1,1,1,2,1,2,0,2,0,2,2,2,0,2,0
123.65,43.3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
18.9,18.9,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
4144.9,73.1,0,55,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0
6252.9,106.75,0,59,1,1,0,1,2,1,2,2,2,2,2,0,0,1,2,1
6130.95,90.55,0,66,0,1,0,1,2,1,0,2,2,2,0,0,1,1,0,0
1345.65,80.05,0,17,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0
3297.0,85.4,0,38,1,1,1,1,2,0,2,0,2,2,2,2,2,1,0,0
1620.2,55.25,0,29,0,0,0,1,2,0,0,2,0,0,0,0,1,1,2,0
4539.6,64.35,0,68,0,0,0,0,1,0,2,2,2,2,2,2,2,0,1,0
7220.35,104.7,0,69,1,0,0,1,2,1,0,2,0,2,2,2,1,1,0,1
1347.15,60.0,0,23,0,1,0,1,0,0,0,0,0,2,2,0,1,0,0,0
1433.8,19.85,0,70,1,1,0,1,0,2,1,1,1,1,1,1,2,0,1,0
7968.85,115.65,0,70,1,1,0,1,2,1,2,2,2,2,2,2,1,0,1,1
921.55,19.65,0,47,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,0
6309.65,86.05,0,72,1,0,0,1,2,0,2,2,0,2,2,2,2,0,1,0
1758.9,51.45,0,33,0,1,0,1,0,0,0,0,0,2,0,0,1,1,3,0
96.85,19.5,0,4,1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0
3414.65,100.45,0,34,0,1,0,1,2,1,0,0,2,0,2,2,0,1,2,0
393.45,49.55,0,8,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0
273.25,20.2,0,13,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
4811.6,66.5,0,72,1,1,1,1,2,0,2,0,2,2,0,0,2,1,1,0
679.85,39.0,1,16,1,0,0,0,1,0,0,2,0,0,2,0,0,1,3,1
89.15,89.15,0,1,1,1,1,1,0,1,0,0,0,0,2,2,0,0,3,1
1520.9,79.15,1,20,0,0,0,1,2,1,2,0,0,0,0,0,0,1,2,1
6230.1,87.1,0,72,1,1,0,1,2,0,2,2,2,2,2,2,2,1,0,0
3369.25,91.15,0,37,1,0,0,1,2,1,2,0,0,0,2,0,0,1,2,0
919.4,99.45,1,9,1,0,0,1,2,1,0,2,0,0,2,2,0,1,1,1
5460.2,80.6,0,70,0,1,1,1,2,0,2,0,0,2,2,2,2,1,0,0
375.25,19.25,0,20,0,1,0,1,0,2,1,1,1,1,1,1,0,0,0,0
299.3,20.05,0,14,1,0,0,1,0,2,1,1,1,1,1,1,0,1,2,0
469.85,20.55,0,22,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,0
1441.1,73.2,0,19,0,1,0,1,0,1,2,0,0,0,0,0,0,1,2,1
3627.3,64.2,0,55,1,0,0,1,0,0,0,2,0,2,0,2,1,1,2,0
1077.5,26.2,0,40,0,1,1,1,2,2,1,1,1,1,1,1,0,1,2,0
527.5,19.9,0,25,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,0
69.6,69.6,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
20.05,20.05,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
196.75,93.85,1,2,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1
4555.2,70.95,1,65,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
5464.65,95.25,0,57,0,0,0,1,0,1,0,0,2,0,2,2,2,1,2,1
1167.6,19.5,0,57,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0
235.05,54.7,0,4,0,1,0,1,0,0,2,2,0,0,0,0,0,0,3,0
1715.1,24.75,0,65,1,1,1,1,2,2,1,1,1,1,1,1,2,0,1,0
20.05,20.05,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
3000.25,88.85,0,34,1,1,0,1,2,1,0,2,0,0,0,2,0,0,3,0
481.1,20.45,0,23,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
433.5,19.95,0,22,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0
896.9,80.5,0,11,1,1,0,1,2,1,0,2,0,0,0,0,0,1,0,1
19.55,19.55,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,1
74.1,74.1,0,1,0,0,0,1,0,0,0,0,2,2,2,2,1,0,1,0
1380.4,75.4,0,18,0,0,0,1,0,1,2,0,0,0,0,0,0,1,2,0
3124.5,93.8,0,33,0,1,1,1,0,1,0,0,2,0,2,2,1,1,2,1
6029.9,85.45,0,71,1,1,1,1,0,0,2,2,2,2,2,2,2,0,0,0
3782.4,109.95,0,35,1,1,1,1,2,1,0,2,2,2,2,2,0,1,2,0
401.95,20.25,0,18,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,0
3207.55,97.65,0,34,0,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1
368.85,30.25,0,12,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,0
6140.85,92.45,1,67,0,0,0,1,0,1,2,2,0,2,2,0,2,1,0,0
1013.6,24.85,0,44,1,1,1,1,2,2,1,1,1,1,1,1,1,0,2,0
3870.3,79.65,0,48,0,1,1,1,2,0,0,2,0,2,2,2,2,0,2,0
1383.6,40.9,0,35,0,1,1,0,1,0,0,0,0,2,2,0,1,0,3,0
1043.3,69.65,1,16,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0
1436.95,19.8,0,69,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0
5125.5,115.65,0,45,0,0,0,1,2,1,2,2,2,2,2,2,0,1,2,0
929.45,88.85,0,10,0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,0
897.75,102.6,0,9,1,1,1,1,2,1,0,2,2,0,2,2,0,1,1,0
1588.75,76.0,0,20,0,1,1,1,2,0,2,0,0,0,2,2,1,0,0,0
71.25,71.25,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0
1992.55,99.85,0,21,0,0,0,1,2,1,0,2,0,0,2,2,0,1,1,0
2638.1,94.4,0,30,0,0,0,1,0,1,0,0,0,2,2,2,1,1,0,0
333.55,84.05,0,4,0,0,1,1,2,1,0,2,2,0,0,0,0,0,0,1
51.6,19.85,0,2,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
45.8,45.8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
2755.35,90.25,0,30,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1
3023.65,69.7,0,48,0,1,1,1,0,0,2,0,2,2,2,0,1,0,0,0
208.0,20.25,0,11,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
5377.8,84.65,0,63,1,1,0,1,2,1,2,0,0,2,0,0,2,1,1,0
1218.45,20.65,0,62,1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0
1394.55,69.6,0,19,1,0,0,1,2,0,0,0,0,0,2,2,0,0,3,0
146.9,70.75,0,2,0,0,0,1,0,0,2,0,0,0,2,2,0,1,2,1
2168.15,71.05,0,31,1,0,0,1,2,0,0,2,0,2,2,0,0,1,2,0
79.65,79.65,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,1
467.5,20.85,0,19,1,0,1,1,0,2,1,1,1,1,1,1,2,0,1,0
1815.3,50.2,0,34,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
610.75,50.55,0,13,1,0,0,1,0,0,0,0,0,2,0,0,0,1,3,0
8012.75,111.6,0,72,0,0,0,1,2,1,0,2,2,2,2,2,2,1,0,0
426.65,19.6,0,23,1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0
857.75,40.1,0,23,1,0,1,0,1,0,2,0,2,2,0,0,2,0,3,0
3804.4,53.65,0,69,1,1,0,1,0,0,2,2,0,0,0,0,1,1,1,0
3161.6,89.65,0,35,1,1,1,1,2,1,0,2,0,0,2,0,0,1,0,0
866.45,80.85,0,12,1,1,0,1,0,1,2,0,0,2,0,0,0,0,0,1
1255.1,23.05,0,52,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0
486.05,20.1,0,25,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
445.95,64.3,0,7,1,0,0,1,0,0,0,0,2,2,2,0,0,0,0,0
622.9,74.55,1,9,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
319.15,80.6,0,4,1,1,0,1,0,1,0,0,2,2,0,0,0,1,3,1
1282.85,57.75,0,23,0,1,1,1,0,0,2,2,0,2,0,0,1,1,3,0
827.7,79.15,1,11,1,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0
6779.05,104.55,0,66,0,0,0,1,2,1,2,2,2,2,2,0,1,1,0,0
4179.2,55.45,0,72,1,1,1,0,1,0,2,2,2,2,0,2,2,1,1,0
6595.9,89.75,0,72,0,1,1,1,2,0,2,2,2,2,2,2,2,0,1,0
1269.1,19.95,0,66,1,0,1,1,0,2,1,1,1,1,1,1,2,0,1,0
762.45,20.7,0,39,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0
4326.8,84.05,0,52,0,1,1,1,0,1,2,0,2,2,0,0,0,1,0,0
1957.1,71.6,0,27,1,1,1,1,2,0,0,0,0,2,2,2,0,0,0,0
198.6,20.0,0,10,1,0,0,1,0,2,1,1,1,1,1,1,0,1,1,0
4354.45,81.4,0,52,1,1,0,1,2,0,2,2,2,2,0,2,1,1,1,0
477.6,19.15,0,25,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,0
3171.6,55.7,0,57,1,1,0,1,0,0,2,0,0,2,0,0,0,0,2,0
77.15,40.4,0,2,1,0,0,0,1,0,0,2,2,2,0,0,0,1,1,1
6710.5,99.5,0,66,1,0,0,1,0,1,0,2,2,0,2,2,0,0,2,1
966.25,74.65,0,13,0,0,0,1,0,1,0,2,0,0,0,0,1,1,3,0
928.4,19.65,0,52,1,0,1,1,0,2,1,1,1,1,1,1,1,0,1,0
5294.6,89.45,1,60,0,1,0,1,2,1,0,2,0,0,0,2,0,0,2,0
19.25,19.25,0,1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,2,0
1058.1,55.2,0,18,1,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0
472.25,44.65,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
1462.05,19.55,1,70,0,1,0,1,0,2,1,1,1,1,1,1,2,1,1,0
162.3,20.45,0,8,1,0,0,1,0,2,1,1,1,1,1,1,0,1,1,0
300.7,25.0,0,11,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0
1444.05,25.95,0,56,1,0,0,1,2,2,1,1,1,1,1,1,2,1,0,0
221.9,29.4,1,8,1,0,0,0,1,0,0,0,2,0,0,0,0,1,2,1
872.65,74.05,0,12,0,0,0,1,2,0,0,0,0,2,2,2,1,0,3,1
2681.15,101.9,0,27,0,1,0,1,0,1,2,0,0,2,2,2,1,1,1,0
2254.2,83.95,0,26,1,0,0,1,2,1,0,0,0,0,0,2,0,1,2,1
678.45,74.05,1,9,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0
1299.1,104.15,0,13,0,0,1,1,2,1,0,2,2,0,2,2,1,1,1,0
71.55,71.55,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1
1208.35,89.65,0,14,0,1,1,1,0,1,0,2,0,2,0,2,0,1,1,1
4254.85,84.5,0,49,1,1,1,1,2,1,0,0,0,0,2,0,0,0,2,1
541.15,74.9,0,7,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
920.5,55.35,0,17,0,1,1,1,0,0,2,0,0,2,0,0,0,1,1,0
587.1,20.7,0,30,1,1,0,1,0,2,1,1,1,1,1,1,1,0,1,0
416.3,81.3,0,5,1,1,0,1,2,1,0,2,0,0,0,0,0,1,2,1
2309.55,84.8,1,27,1,1,0,1,2,0,0,2,2,2,2,2,0,1,0,0
235.1,56.5,0,4,0,1,1,1,0,0,0,2,0,2,0,0,0,0,3,1
485.25,74.85,1,7,1,1,0,1,2,1,0,0,0,0,0,0,0,1,2,0
183.15,19.85,1,9,1,1,0,1,0,2,1,1,1,1,1,1,1,0,1,0
1478.85,40.2,0,37,0,0,0,0,1,0,0,0,2,0,0,2,0,1,1,0
812.5,24.15,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
1390.6,88.15,0,15,0,1,0,1,0,1,0,0,0,0,2,2,0,0,2,1
3744.05,101.1,1,37,1,0,0,1,2,1,0,0,2,0,2,2,0,1,2,1
1923.85,81.0,0,24,1,1,1,1,2,0,2,0,0,2,2,2,0,0,0,0
54.75,54.75,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,3,1
857.25,94.4,0,9,0,0,0,1,2,1,0,0,0,0,2,2,0,0,2,1
2386.85,56.1,0,42,1,1,0,1,2,0,2,0,0,0,0,0,1,0,1,0
6792.45,103.15,1,65,1,1,0,1,2,1,0,2,2,0,2,2,1,1,0,0
5705.05,80.7,0,71,0,1,0,1,0,0,0,2,2,2,2,2,2,1,1,0
3902.6,64.05,1,61,1,1,0,1,2,0,0,2,0,0,0,2,1,0,0,0
1410.25,86.75,0,17,1,0,0,1,2,1,0,0,2,2,0,0,1,0,2,0
2085.45,96.9,0,23,1,0,0,1,2,1,0,0,2,2,2,0,0,1,1,0
3527.3,100.85,0,34,1,1,0,1,2,1,0,0,2,0,2,2,0,0,2,0
7171.7,105.05,1,67,1,0,0,1,0,1,2,2,0,2,2,2,2,1,2,0
4036.0,99.75,1,39,0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,0
3670.5,85.15,1,44,0,1,0,1,0,1,2,2,0,2,0,0,0,1,2,0
200.2,69.55,0,3,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,0
1043.3,110.1,0,10,1,0,0,1,0,1,2,2,2,2,2,2,0,1,2,1
6148.45,88.15,0,68,0,0,0,1,2,0,2,2,2,2,2,2,2,1,2,0
1498.55,49.2,0,31,0,1,0,1,0,0,0,0,0,2,0,0,0,1,3,0
6219.6,104.65,0,58,1,0,0,1,2,1,0,0,2,2,2,2,1,1,2,1
470.2,19.5,0,23,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0
495.15,20.95,0,25,1,1,0,1,0,2,1,1,1,1,1,1,1,1,0,0
797.25,79.85,0,10,1,0,0,1,2,1,0,2,0,0,0,0,0,0,2,0
130.5,20.15,0,6,1,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0
7521.95,105.9,1,71,0,0,0,1,2,1,0,2,2,0,2,2,1,1,2,0
2692.75,39.15,0,70,1,1,0,0,1,0,2,0,2,2,0,0,2,1,1,0
2790.65,53.75,0,52,1,0,0,1,0,0,2,0,2,0,0,0,1,0,2,0
1492.1,20.7,0,72,1,1,0,1,0,2,1,1,1,1,1,1,2,0,0,0
6398.05,93.3,0,69,0,1,1,1,2,1,0,2,0,2,0,2,2,1,0,0
918.7,19.0,0,49,0,1,0,1,0,2,1,1,1,1,1,1,1,0,1,0
1592.35,82.4,0,20,0,1,0,1,2,1,2,0,0,0,0,0,0,0,2,1
6205.5,105.5,1,58,0,1,0,1,0,1,2,2,0,2,2,2,1,1,1,1
99.75,35.15,0,3,1,1,0,0,1,0,0,0,0,0,0,2,0,1,2,1
68.65,68.65,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1
1195.95,19.45,0,67,1,0,0,1,0,2,1,1,1,1,1,1,1,1,3,0
74.7,74.7,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
4089.45,83.25,0,51,1,1,0,1,0,0,2,2,2,2,2,2,2,1,1,0
4228.55,105.75,0,40,0,1,0,1,2,1,2,0,2,0,2,2,1,0,0,0
505.45,19.9,0,25,1,1,1,1,0,2,1,1,1,1,1,1,1,0,2,0
449.75,91.4,1,5,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1
2552.9,70.35,0,37,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0
187.45,85.55,1,2,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,1
4718.25,96.2,1,49,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1
1263.85,19.35,0,63,0,1,1,1,0,2,1,1,1,1,1,1,2,0,2,0
2888.7,88.6,0,33,0,1,1,1,2,1,0,2,2,2,0,0,0,0,1,0
431.0,44.95,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1
5886.85,80.45,0,72,0,1,1,1,0,0,2,0,2,2,2,2,2,1,0,0
45.25,45.25,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.5,20.5,0,1,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,1
184.65,82.0,0,2,1,0,0,1,2,1,0,2,0,0,0,0,0,1,2,1
7061.65,99.0,0,71,0,1,1,1,2,1,2,2,2,0,2,0,2,1,1,0
3562.5,69.75,0,51,0,1,1,1,0,0,2,2,0,2,0,2,1,1,1,0
926.25,73.85,0,11,1,0,0,1,0,1,0,0,0,2,0,0,0,1,2,1
5295.7,99.05,1,54,1,1,0,1,2,1,0,0,2,0,2,2,0,1,1,0
4484.05,84.4,0,54,1,0,0,1,0,1,2,0,2,2,0,0,1,0,2,0
19.6,19.6,0,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,1
560.85,69.7,1,8,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
24.7,24.7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0
7878.3,109.2,0,72,1,0,0,1,2,1,0,2,2,2,2,2,2,0,0,0
1514.85,24.8,0,64,1,1,1,1,2,2,1,1,1,1,1,1,2,1,3,0
8529.5,117.15,0,72,0,1,0,1,2,1,2,2,2,2,2,2,2,1,1,0
47.7,19.95,0,2,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
674.55,19.45,0,32,1,1,1,1,0,2,1,1,1,1,1,1,0,1,1,0
191.1,20.35,0,9,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
1364.75,24.95,1,54,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1254.7,59.0,0,22,1,0,0,1,2,0,2,2,0,0,0,0,0,0,2,1
3180.5,91.0,1,35,1,0,0,1,2,1,2,0,0,0,0,2,0,0,1,0
3442.15,69.65,0,50,1,1,1,1,2,0,0,0,2,2,2,0,1,1,2,0
8425.15,115.5,0,72,0,1,1,1,2,1,2,2,2,2,2,2,2,1,2,0
502.6,89.8,1,5,1,0,0,1,2,1,0,2,0,0,0,2,0,1,2,1
92.05,19.65,0,5,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,0
1025.95,75.35,0,14,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,1
2804.45,94.1,0,30,0,1,0,1,2,1,0,2,0,2,2,0,0,1,1,1
2879.2,53.6,0,53,0,0,0,0,1,0,2,2,2,2,2,0,1,1,2,0
5124.6,94.45,0,56,1,0,0,1,2,1,0,2,0,2,0,2,0,1,2,1
532.1,19.2,0,25,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,0
3162.65,80.45,1,38,1,0,1,1,2,1,2,0,0,0,0,0,0,1,3,0
6383.9,101.15,0,61,0,1,0,1,2,1,0,0,0,2,2,2,1,0,0,0
2379.1,56.6,0,40,0,1,0,1,2,0,0,2,0,0,0,0,0,0,1,0
1835.3,79.35,1,23,0,0,0,1,2,1,0,0,2,0,0,0,0,1,3,0
6383.35,103.75,1,62,1,1,0,1,2,1,0,2,2,0,2,2,1,1,2,1
1077.5,35.4,0,31,1,1,1,0,1,0,2,0,0,2,0,0,0,0,0,1
4946.05,103.85,0,48,0,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0
2655.25,105.95,1,25,1,0,0,1,2,1,0,2,2,0,2,2,0,0,3,1
1047.7,89.7,1,11,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,1
74.7,74.7,0,1,0,1,1,1,0,1,0,2,0,0,0,0,0,1,2,1
2444.25,55.45,0,43,0,0,0,1,0,0,0,2,0,2,0,0,1,0,2,0
204.7,70.4,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
6176.6,101.4,1,60,0,0,0,1,2,1,2,0,0,0,2,2,1,1,0,0
1760.25,94.95,1,19,0,1,0,1,2,1,0,0,0,0,2,2,0,1,2,0
73.45,19.0,0,4,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
830.7,80.05,0,10,0,0,0,1,2,1,0,2,0,0,0,0,0,1,0,1
3532.0,99.25,0,35,0,0,0,1,0,1,0,0,2,2,2,2,1,1,2,0
4653.25,69.35,0,67,1,1,1,1,2,0,2,2,2,2,0,0,1,1,1,0
3615.6,99.15,0,36,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1
2302.35,61.45,0,37,1,0,1,1,0,0,2,2,0,2,0,0,2,0,1,0
847.3,103.35,0,8,0,0,0,1,2,1,2,0,0,2,2,2,0,1,0,1
3930.6,95.55,1,42,0,1,0,1,2,1,0,2,2,0,2,0,0,1,2,0
7470.1,104.8,0,72,1,1,0,1,2,1,0,2,2,0,2,2,2,1,0,0
3591.25,95.0,1,38,0,1,0,1,2,1,2,2,0,0,0,2,1,0,1,0
1444.65,93.35,0,15,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1
6669.05,97.55,0,70,1,1,1,1,2,1,2,2,0,0,2,0,0,1,1,0
1215.65,85.95,0,13,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0
824.75,74.55,0,11,1,0,0,1,0,1,0,2,0,0,0,0,0,1,2,1
1281.25,25.5,0,51,0,1,0,1,2,2,1,1,1,1,1,1,2,0,3,0
7308.95,104.8,1,70,1,1,0,1,2,1,0,2,2,0,2,2,1,1,2,0
93.3,93.3,0,1,1,0,1,1,2,1,0,0,0,0,2,2,0,1,2,1
4126.35,91.3,1,46,0,0,0,1,0,1,0,2,2,0,2,0,1,1,0,0
1374.9,90.7,0,16,0,1,0,1,2,1,2,2,2,0,0,0,0,0,2,0
3330.1,66.25,0,52,0,1,0,0,1,0,2,2,2,2,2,2,2,0,1,0
6538.45,102.1,1,64,1,1,0,1,2,1,0,0,2,2,2,2,2,0,2,0
4939.25,86.9,0,57,1,0,0,1,2,1,0,0,0,0,2,0,1,1,2,0
735.9,20.2,1,38,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
42.9,20.4,0,2,1,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
137.25,50.4,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
5703.25,111.5,0,51,0,0,0,1,2,1,0,2,2,2,2,2,1,1,2,0
784.45,81.15,0,9,1,0,0,1,2,1,2,0,0,0,0,0,0,1,2,0
989.05,19.75,0,50,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,0
1463.5,73.65,1,20,1,1,0,1,0,1,0,2,0,0,0,0,0,1,2,1
85.11568960425396,85.11568960425396,0,1,0,0,0,1,0,1,0,0,1,0,2,0,0,0,2,1
35.469207474074096,35.469207474074096,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1
911.2709665369003,82.51117657689097,0,11,0,0,0,1,2,1,1,0,0,0,0,0,0,1,1,1
